Fall,Major Name,College,Total,Male,Female,Illinois
2008,Teaching of French,LAS,5,1.0,4.0,0.0
2008,Teaching of German,LAS,2,1.0,1.0,0.0
2008,Teaching of Spanish,LAS,36,2.0,34.0,0.0
2008,Theatre,Fine and Applied Arts,80,39.0,41.0,7.0
2008,Urban Planning,Fine and Applied Arts,103,66.0,37.0,10.0
2008,Voice,Fine and Applied Arts,35,7.0,28.0,3.0
2009,Accountancy,Education,775,447.0,328.0,185.0
2009,Actuarial Science,Education,286,174.0,112.0,95.0
2009,Advertising,Education,426,142.0,283.0,45.0
2009,Aerospace Engineering,Engineering,382,330.0,52.0,74.0
2009,African American Studies,Education,7,1.0,6.0,0.0
2009,Agr & Consumer Economics,ACES,569,386.0,183.0,53.0
2009,Agr & Environmental Cmc & Educ,ACES,82,18.0,64.0,2.0
2009,Agr Engineering & Agr Science,ACES,69,60.0,9.0,2.0
2009,"Agribusiness, Farm & Financial ",ACES,4,3.0,1.0,0.0
2009,Agricultural & Biological Engr,Engineering,31,20.0,11.0,4.0
2009,Agricultural Engineering,Engineering,43,35.0,8.0,2.0
2009,Animal Sciences,ACES,518,114.0,403.0,10.0
2009,Anthropology,Education,152,42.0,110.0,5.0
2009,Architectural Studies,Fine and Applied Arts,552,317.0,235.0,74.0
2009,Art Education,Fine and Applied Arts,65,15.0,50.0,1.0
2009,Astronomy,LAS,38,27.0,11.0,4.0
2009,Athletic Training,Applied Health Sciences,29,10.0,19.0,1.0
2009,Atmospheric Sciences,LAS,62,38.0,24.0,4.0
2009,Aviation Human Factors,Aviation,128,118.0,10.0,9.0
2009,Biochemistry,LAS,141,77.0,64.0,25.0
2009,Bioengineering,Engineering,140,83.0,57.0,16.0
2009,Bioengineering,LAS,1,1.0,0.0,1.0
2009,Biology,LAS,11,6.0,5.0,1.0
2009,Broadcast Journalism,Media,154,42.0,112.0,18.0
2009,Business Administration,Business,63,35.0,28.0,8.0
2009,Business Process Management,Business,18,10.0,8.0,3.0
2009,Chemical Engineering,LAS,455,306.0,148.0,103.0
2009,Chemistry,LAS,449,252.0,196.0,57.0
2009,Civil Engineering,Engineering,764,552.0,210.0,126.0
2009,Classics,LAS,31,16.0,15.0,3.0
2009,Communication,LAS,471,193.0,278.0,37.0
2009,Community Health,Applied Health Sciences,555,113.0,441.0,21.0
2009,Comparative Literature,LAS,21,8.0,12.0,1.0
2009,Computer Engineering,Engineering,469,423.0,45.0,164.0
2009,Computer Science,Engineering,680,614.0,66.0,266.0
2009,Crafts,Fine and Applied Arts,14,3.0,11.0,2.0
2009,Crop Sciences,ACES,98,69.0,29.0,1.0
2009,Dance,Fine and Applied Arts,67,6.0,61.0,11.0
2009,E Asian Languages & Cultures,LAS,72,33.0,39.0,5.0
2009,Early Childhood Education,Education,39,1.0,38.0,2.0
2009,"Earth Systems, Env, & Society ",LAS,128,68.0,60.0,9.0
2009,Economics,LAS,633,486.0,146.0,201.0
2009,Electrical Engineering,Engineering,942,835.0,106.0,431.0
2009,Elementary Education,Education,259,12.0,247.0,4.0
2009,Engineering Mechanics,Engineering,106,89.0,17.0,29.0
2009,Engineering Physics,Engineering,139,125.0,14.0,33.0
2009,English,LAS,759,244.0,514.0,12.0
2009,Finance,Business,545,393.0,152.0,85.0
2009,Finance,LAS,4,3.0,1.0,3.0
2009,Food Science & Human Nutrition,ACES,377,78.0,299.0,48.0
2009,French,LAS,49,12.0,37.0,4.0
2009,Gender and Women's Studies,LAS,9,1.0,8.0,0.0
2009,General Engineering,Engineering,454,349.0,104.0,62.0
2009,Geography,LAS,24,17.0,6.0,1.0
2009,Geology,LAS,51,34.0,17.0,1.0
2009,Germanic Lang & Lit,LAS,29,11.0,17.0,1.0
2009,Global Studies,LAS,93,25.0,68.0,11.0
2009,Graphic Design,Fine and Applied Arts,64,23.0,41.0,13.0
2009,Health,Applied Health Sciences,19,3.0,16.0,0.0
2009,History,LAS,508,332.0,175.0,17.0
2009,History of Art,Fine and Applied Arts,13,0.0,13.0,1.0
2009,History of Art,LAS,36,4.0,32.0,4.0
2009,Horticulture,ACES,51,34.0,17.0,0.0
2009,Human Development & Family St,ACES,208,14.0,192.0,11.0
2009,Individual Plans of Study,LAS,9,6.0,3.0,0.0
2009,Industrial Design,Fine and Applied Arts,117,56.0,61.0,27.0
2009,Industrial Engineering,Engineering,116,86.0,30.0,51.0
2009,Information Sys & Info Tech,Business,37,30.0,7.0,4.0
2009,Instrumental Music,Fine and Applied Arts,94,43.0,51.0,22.0
2009,Integrative Biology,LAS,329,145.0,184.0,16.0
2009,Interdisciplinary,LAS,45,19.0,26.0,4.0
2009,International Studies,LAS,316,91.0,224.0,43.0
2009,"Intl, Resource, Consumer Econ ",ACES,2,2.0,0.0,0.0
2009,Italian,LAS,8,3.0,5.0,0.0
2009,Jazz Performance,Fine and Applied Arts,41,36.0,5.0,9.0
2009,Kinesiology,Applied Health Sciences,575,242.0,332.0,29.0
2009,Landscape Architecture,Fine and Applied Arts,94,56.0,38.0,12.0
2009,Latin American Studies,LAS,8,4.0,4.0,0.0
2009,Leisure Studies,Applied Health Sciences,1,1.0,0.0,1.0
2009,Linguistics,LAS,47,20.0,27.0,3.0
2009,Management,Business,164,68.0,95.0,27.0
2009,Marketing,Business,151,58.0,93.0,13.0
2009,Materials Science & Engr,Engineering,305,225.0,80.0,86.0
2009,Math & Computer Science,LAS,79,68.0,11.0,16.0
2009,Mathematics,LAS,129,68.0,61.0,11.0
2009,Mechanical Engineering,Engineering,765,680.0,83.0,146.0
2009,Media Studies,Media,110,31.0,79.0,17.0
2009,Media and Cinema Studies,Media,1,1.0,0.0,0.0
2009,Molecular and Cellular Biology,LAS,1041,524.0,514.0,63.0
2009,Music,Fine and Applied Arts,14,9.0,5.0,1.0
2009,Music Composition,Fine and Applied Arts,11,9.0,2.0,2.0
2009,Music Education,Fine and Applied Arts,214,101.0,113.0,10.0
2009,Music History,Fine and Applied Arts,7,3.0,4.0,3.0
2009,Natural Resrcs & Environ Sci,ACES,195,99.0,96.0,12.0
2009,New Media,Fine and Applied Arts,22,10.0,12.0,3.0
2009,News-Editorial,Media,215,64.0,151.0,13.0
2009,Nuclear Engineering,Engineering,78,69.0,9.0,14.0
2009,"Nuclear, Plasma, Radiolgc Engr ",Engineering,77,61.0,16.0,19.0
2009,Open Studies,Fine and Applied Arts,12,7.0,5.0,2.0
2009,Painting,Fine and Applied Arts,31,9.0,22.0,2.0
2009,Philosophy,LAS,96,76.0,20.0,6.0
2009,Photography,Fine and Applied Arts,33,8.0,25.0,3.0
2009,Physics,LAS,168,149.0,19.0,52.0
2009,Political Science,LAS,946,589.0,357.0,62.0
2009,Psychology,LAS,1240,339.0,900.0,107.0
2009,"Recreation, Sport, and Tourism ",Applied Health Sciences,364,241.0,122.0,51.0
2009,Religion,LAS,6,2.0,4.0,0.0
2009,Religious Studies,LAS,19,9.0,10.0,0.0
2009,Rhetoric,LAS,118,60.0,58.0,2.0
2009,Russian & E European Studies,LAS,5,4.0,1.0,1.0
2009,Russian Lang & Literature,LAS,4,2.0,2.0,0.0
2009,"Russian, E Eur, Eurasian St ",LAS,5,4.0,1.0,0.0
2009,Sculpture,Fine and Applied Arts,5,1.0,4.0,1.0
2009,Sociology,LAS,442,170.0,271.0,33.0
2009,Spanish,LAS,227,60.0,167.0,3.0
2009,Special Education,Education,67,9.0,58.0,2.0
2009,Speech & Hearing Science,Applied Health Sciences,273,13.0,259.0,9.0
2009,Speech Communication,LAS,359,146.0,213.0,23.0
2009,Statistics,LAS,94,59.0,35.0,25.0
2009,Statistics & Computer Science,LAS,16,13.0,3.0,4.0
2009,Supply Chain Management,Business,35,24.0,11.0,2.0
2009,Teaching of French,LAS,7,1.0,6.0,0.0
2009,Teaching of German,LAS,3,1.0,2.0,0.0
2009,Teaching of Spanish,LAS,28,6.0,22.0,0.0
2009,Theatre,Fine and Applied Arts,76,31.0,45.0,9.0
2009,Urban Planning,Fine and Applied Arts,103,72.0,31.0,19.0
2009,Voice,Fine and Applied Arts,30,7.0,23.0,0.0
2010,Accountancy,Education,875,499.0,376.0,234.0
2010,Actuarial Science,Education,292,169.0,123.0,113.0
2010,Advertising,Education,511,158.0,353.0,79.0
2010,Aerospace Engineering,Engineering,376,325.0,51.0,80.0
2010,African American Studies,Education,7,4.0,3.0,1.0
2010,Agr & Consumer Economics,ACES,532,356.0,176.0,60.0
2010,Agr & Environmental Cmc & Educ,ACES,90,26.0,64.0,2.0
2010,Agr Engineering & Agr Science,ACES,41,35.0,6.0,2.0
2010,Agricultural & Biological Engr,ACES,29,24.0,5.0,4.0
2010,Agricultural & Biological Engr,Engineering,64,44.0,20.0,9.0
2010,Agricultural Engineering,Engineering,31,24.0,7.0,1.0
2010,Animal Sciences,ACES,490,97.0,392.0,13.0
2010,Anthropology,Education,145,52.0,93.0,8.0
2010,Architectural Studies,Fine and Applied Arts,503,290.0,213.0,93.0
2010,Art Education,Fine and Applied Arts,65,12.0,53.0,2.0
2010,Astronomy,LAS,42,34.0,8.0,4.0
2010,Athletic Training,Applied Health Sciences,34,9.0,25.0,0.0
2010,Atmospheric Sciences,LAS,78,52.0,26.0,3.0
2010,Aviation Human Factors,Aviation,101,94.0,7.0,9.0
2010,Biochemistry,LAS,139,73.0,66.0,27.0
2010,Bioengineering,Engineering,158,99.0,59.0,26.0
2010,Biology,LAS,10,4.0,6.0,0.0
2010,Broadcast Journalism,Media,136,41.0,95.0,20.0
2010,Business Administration,Business,8,4.0,4.0,0.0
2010,Business Process Management,Business,23,12.0,11.0,4.0
2010,Chemical Engineering,LAS,514,351.0,162.0,124.0
2010,Chemistry,LAS,463,265.0,197.0,69.0
2010,Civil Engineering,Engineering,803,580.0,221.0,174.0
2010,Classics,LAS,30,17.0,13.0,3.0
2010,Communication,LAS,791,311.0,480.0,73.0
2010,Community Health,Applied Health Sciences,519,115.0,403.0,18.0
2010,Comparative Literature,LAS,19,7.0,11.0,1.0
2010,Computer Engineering,Engineering,524,480.0,43.0,204.0
2010,Computer Science,Engineering,795,716.0,79.0,357.0
2010,Crafts,Fine and Applied Arts,14,1.0,13.0,2.0
2010,Crop Sciences,ACES,100,69.0,31.0,1.0
2010,Dance,Fine and Applied Arts,67,6.0,61.0,13.0
2010,E Asian Languages & Cultures,LAS,82,34.0,48.0,6.0
2010,Early Childhood Education,Education,42,0.0,42.0,5.0
2010,"Earth Systems, Env, & Society ",LAS,158,85.0,73.0,14.0
2010,Economics,LAS,650,481.0,169.0,262.0
2010,Electrical Engineering,Engineering,1022,905.0,115.0,536.0
2010,Elementary Education,Education,268,14.0,253.0,6.0
2010,Engineering Mechanics,Engineering,135,115.0,20.0,37.0
2010,Engineering Physics,Engineering,143,127.0,16.0,35.0
2010,English,LAS,686,224.0,461.0,17.0
2010,Finance,Business,436,308.0,128.0,85.0
2010,Finance,LAS,2,2.0,0.0,2.0
2010,Food Science & Human Nutrition,ACES,372,74.0,298.0,54.0
2010,French,LAS,48,14.0,34.0,2.0
2010,Gender and Women's Studies,LAS,16,0.0,16.0,0.0
2010,General Engineering,Engineering,426,326.0,99.0,72.0
2010,Geography,LAS,21,17.0,4.0,2.0
2010,Geology,LAS,47,33.0,14.0,2.0
2010,Germanic Lang & Lit,LAS,15,7.0,8.0,0.0
2010,Global Studies,LAS,205,57.0,148.0,21.0
2010,Graphic Design,Fine and Applied Arts,67,25.0,42.0,7.0
2010,Health,Applied Health Sciences,79,20.0,59.0,2.0
2010,History,LAS,487,325.0,161.0,17.0
2010,History of Art,Fine and Applied Arts,13,0.0,13.0,1.0
2010,History of Art,LAS,31,0.0,31.0,4.0
2010,Horticulture,ACES,43,29.0,14.0,2.0
2010,Human Development & Family St,ACES,213,20.0,191.0,13.0
2010,Individual Plans of Study,LAS,8,6.0,2.0,0.0
2010,Industrial Design,Fine and Applied Arts,112,53.0,59.0,27.0
2010,Industrial Engineering,Engineering,161,122.0,39.0,74.0
2010,Information Sys & Info Tech,Business,32,25.0,7.0,2.0
2010,Instrumental Music,Fine and Applied Arts,82,34.0,48.0,24.0
2010,Integrative Biology,LAS,361,152.0,209.0,17.0
2010,Interdisciplinary,LAS,16,7.0,9.0,0.0
2010,International Studies,LAS,132,33.0,98.0,18.0
2010,Italian,LAS,5,1.0,4.0,0.0
2010,Jazz Performance,Fine and Applied Arts,33,27.0,6.0,7.0
2010,Kinesiology,Applied Health Sciences,580,247.0,332.0,34.0
2010,Landscape Architecture,Fine and Applied Arts,84,44.0,40.0,10.0
2010,Latin American Studies,LAS,6,3.0,3.0,0.0
2010,Linguistics,LAS,40,16.0,24.0,1.0
2010,Management,Business,181,91.0,89.0,22.0
2010,Marketing,Business,201,68.0,133.0,19.0
2010,Materials Science & Engr,Engineering,309,239.0,70.0,101.0
2010,Math & Computer Science,LAS,82,72.0,10.0,25.0
2010,Mathematics,LAS,112,62.0,50.0,11.0
2010,Mechanical Engineering,Engineering,802,718.0,82.0,202.0
2010,Media Studies,Media,59,17.0,42.0,10.0
2010,Media and Cinema Studies,Media,62,33.0,29.0,9.0
2010,Molecular and Cellular Biology,LAS,1030,528.0,502.0,65.0
2010,Music,Fine and Applied Arts,27,16.0,11.0,5.0
2010,Music Composition,Fine and Applied Arts,12,9.0,3.0,2.0
2010,Music Education,Fine and Applied Arts,185,87.0,98.0,12.0
2010,Music History,Fine and Applied Arts,8,3.0,5.0,3.0
2010,Natural Resrcs & Environ Sci,ACES,187,102.0,85.0,18.0
2010,New Media,Fine and Applied Arts,25,8.0,17.0,2.0
2010,News-Editorial,Media,181,55.0,126.0,14.0
2010,Nuclear Engineering,Engineering,92,80.0,12.0,20.0
2010,"Nuclear, Plasma, Radiolgc Engr ",Engineering,82,69.0,13.0,15.0
2010,Open Studies,Fine and Applied Arts,8,3.0,5.0,1.0
2010,Painting,Fine and Applied Arts,35,9.0,26.0,5.0
2010,Philosophy,LAS,90,72.0,18.0,9.0
2010,Photography,Fine and Applied Arts,36,9.0,27.0,3.0
2010,Physics,LAS,189,161.0,27.0,55.0
2010,Political Science,LAS,841,531.0,310.0,57.0
2010,Psychology,LAS,1299,416.0,880.0,143.0
2010,"Recreation, Sport, and Tourism ",Applied Health Sciences,315,206.0,108.0,47.0
2010,Religion,LAS,15,8.0,7.0,0.0
2010,Religious Studies,LAS,8,3.0,5.0,0.0
2010,Rhetoric,LAS,108,62.0,46.0,3.0
2010,Russian & E European Studies,LAS,4,4.0,0.0,1.0
2010,Russian Lang & Literature,LAS,4,3.0,1.0,0.0
2010,"Russian, E Eur, Eurasian St ",LAS,6,6.0,0.0,1.0
2010,Sculpture,Fine and Applied Arts,3,1.0,2.0,0.0
2010,Social Work,Social Work,47,6.0,41.0,0.0
2010,Sociology,LAS,358,141.0,217.0,30.0
2010,Spanish,LAS,189,41.0,148.0,1.0
2010,Special Education,Education,76,8.0,68.0,2.0
2010,Speech & Hearing Science,Applied Health Sciences,275,11.0,264.0,7.0
2010,Speech Communication,LAS,71,21.0,50.0,6.0
2010,Statistics,LAS,115,74.0,41.0,35.0
2010,Statistics & Computer Science,LAS,19,12.0,7.0,9.0
2010,Supply Chain Management,Business,52,32.0,20.0,5.0
2010,Teaching of French,LAS,4,0.0,4.0,0.0
2010,Teaching of German,LAS,3,1.0,2.0,0.0
2010,Teaching of Spanish,LAS,25,6.0,19.0,0.0
2010,Theatre,Fine and Applied Arts,60,19.0,41.0,9.0
2010,Urban Planning,Fine and Applied Arts,104,67.0,37.0,19.0
2010,Voice,Fine and Applied Arts,32,6.0,26.0,2.0
2011,Accountancy,Education,942,517.0,425.0,265.0
2011,Actuarial Science,Education,279,159.0,120.0,110.0
2011,Advertising,Education,626,193.0,433.0,100.0
2011,Aerospace Engineering,Engineering,366,316.0,50.0,81.0
2011,African American Studies,Education,3,3.0,0.0,1.0
2011,Agr & Consumer Economics,ACES,568,382.0,186.0,80.0
2011,Agr & Environmental Cmc & Educ,ACES,78,19.0,59.0,3.0
2011,Agr Engineering & Agr Science,ACES,21,18.0,3.0,1.0
2011,Agricultural & Biological Engr,ACES,38,28.0,10.0,6.0
2011,Agricultural & Biological Engr,Engineering,98,67.0,31.0,18.0
2011,Agricultural Communications,Media,7,0.0,7.0,0.0
2011,Agricultural Engineering,Engineering,6,3.0,3.0,0.0
2011,Animal Sciences,ACES,465,79.0,385.0,18.0
2011,Anthropology,Education,147,47.0,100.0,9.0
2011,Architectural Studies,Fine and Applied Arts,505,286.0,219.0,117.0
2011,Art Education,Fine and Applied Arts,59,10.0,48.0,1.0
2011,Astronomy,LAS,39,26.0,13.0,4.0
2011,Athletic Training,Applied Health Sciences,17,5.0,12.0,0.0
2011,Atmospheric Sciences,LAS,77,50.0,27.0,1.0
2011,Aviation Human Factors,Aviation,70,65.0,5.0,7.0
2011,Biochemistry,LAS,142,84.0,58.0,28.0
2011,Bioengineering,Engineering,178,103.0,75.0,24.0
2011,Biology,LAS,8,4.0,4.0,1.0
2011,Broadcast Journalism,Media,157,55.0,102.0,25.0
2011,Business Administration,Business,1,1.0,0.0,1.0
2011,Business Process Management,Business,31,18.0,13.0,6.0
2011,Chemical Engineering,LAS,540,365.0,175.0,128.0
2011,Chemistry,LAS,483,282.0,201.0,100.0
2011,Civil Engineering,Engineering,787,589.0,198.0,210.0
2011,Classics,LAS,16,9.0,7.0,2.0
2011,Communication,LAS,806,339.0,466.0,91.0
2011,Community Health,Applied Health Sciences,565,143.0,420.0,20.0
2011,Comparative Literature,LAS,12,4.0,6.0,0.0
2011,Computer Engineering,Engineering,608,563.0,45.0,252.0
2011,Computer Science,Engineering,855,776.0,79.0,422.0
2011,Crafts,Fine and Applied Arts,12,2.0,10.0,1.0
2011,Crop Sciences,ACES,93,71.0,22.0,4.0
2011,Dance,Fine and Applied Arts,61,5.0,56.0,11.0
2011,E Asian Languages & Cultures,LAS,77,30.0,47.0,5.0
2011,Early Childhood Education,Education,38,0.0,38.0,3.0
2011,"Earth Systems, Env, & Society ",LAS,108,55.0,53.0,8.0
2011,"Earth, Society, & Environment ",LAS,25,16.0,9.0,3.0
2011,Economics,LAS,687,477.0,210.0,354.0
2011,Electrical Engineering,Engineering,1128,995.0,133.0,620.0
2011,Elementary Education,Education,273,19.0,253.0,9.0
2011,Engineering Mechanics,Engineering,142,126.0,16.0,40.0
2011,Engineering Physics,Engineering,152,138.0,14.0,33.0
2011,English,LAS,577,176.0,400.0,17.0
2011,Finance,Business,492,358.0,134.0,118.0
2011,Food Science & Human Nutrition,ACES,414,85.0,329.0,72.0
2011,French,LAS,50,14.0,36.0,3.0
2011,Gender and Women's Studies,LAS,16,3.0,13.0,0.0
2011,General Engineering,Engineering,384,307.0,77.0,86.0
2011,Geography,LAS,22,18.0,4.0,1.0
2011,Geology,LAS,40,27.0,13.0,6.0
2011,Germanic Lang & Lit,LAS,14,4.0,10.0,0.0
2011,Global Studies,LAS,263,76.0,187.0,30.0
2011,Graphic Design,Fine and Applied Arts,70,27.0,43.0,5.0
2011,Health,Applied Health Sciences,139,33.0,106.0,4.0
2011,History,LAS,437,289.0,147.0,17.0
2011,History of Art,Fine and Applied Arts,10,1.0,9.0,0.0
2011,History of Art,LAS,33,1.0,32.0,6.0
2011,Horticulture,ACES,33,21.0,12.0,2.0
2011,Human Development & Family St,ACES,217,16.0,201.0,15.0
2011,Individual Plans of Study,LAS,5,4.0,1.0,0.0
2011,Industrial Design,Fine and Applied Arts,117,54.0,63.0,32.0
2011,Industrial Engineering,Engineering,183,139.0,44.0,86.0
2011,Information Sys & Info Tech,Business,35,28.0,7.0,8.0
2011,Instrumental Music,Fine and Applied Arts,89,40.0,49.0,27.0
2011,Integrative Biology,LAS,439,194.0,245.0,32.0
2011,Interdisciplinary,LAS,10,6.0,4.0,0.0
2011,International Studies,LAS,47,12.0,34.0,9.0
2011,Italian,LAS,3,2.0,1.0,0.0
2011,Jazz Performance,Fine and Applied Arts,27,23.0,4.0,4.0
2011,Kinesiology,Applied Health Sciences,581,237.0,343.0,33.0
2011,Landscape Architecture,Fine and Applied Arts,73,38.0,35.0,16.0
2011,Latin American Studies,LAS,7,4.0,3.0,0.0
2011,Latina/Latino Studies,LAS,8,3.0,5.0,0.0
2011,Linguistics,LAS,49,22.0,27.0,5.0
2011,Management,Business,150,77.0,73.0,16.0
2011,Marketing,Business,205,72.0,133.0,31.0
2011,Materials Science & Engr,Engineering,379,294.0,85.0,138.0
2011,Math & Computer Science,LAS,72,64.0,8.0,26.0
2011,Mathematics,LAS,125,59.0,66.0,26.0
2011,Mechanical Engineering,Engineering,775,679.0,94.0,206.0
2011,Media Studies,Media,12,2.0,10.0,3.0
2011,Media and Cinema Studies,Media,118,59.0,59.0,16.0
2011,Molecular and Cellular Biology,LAS,1051,555.0,496.0,80.0
2011,Music,Fine and Applied Arts,30,15.0,14.0,6.0
2011,Music Composition,Fine and Applied Arts,9,6.0,3.0,3.0
2011,Music Education,Fine and Applied Arts,173,77.0,96.0,12.0
2011,Music History,Fine and Applied Arts,5,2.0,3.0,1.0
2011,Natural Resrcs & Environ Sci,ACES,235,122.0,113.0,25.0
2011,New Media,Fine and Applied Arts,24,8.0,16.0,1.0
2011,News-Editorial,Media,169,46.0,123.0,17.0
2011,Nuclear Engineering,Engineering,44,37.0,7.0,8.0
2011,"Nuclear, Plasma, Radiolgc Engr ",Engineering,163,145.0,18.0,39.0
2011,Open Studies,Fine and Applied Arts,6,3.0,3.0,0.0
2011,Painting,Fine and Applied Arts,43,11.0,32.0,3.0
2011,Philosophy,LAS,96,70.0,26.0,9.0
2011,Photography,Fine and Applied Arts,42,11.0,31.0,3.0
2011,Physics,LAS,242,209.0,33.0,80.0
2011,Political Science,LAS,765,470.0,295.0,67.0
2011,Portuguese,LAS,1,1.0,0.0,0.0
2011,Psychology,LAS,1307,408.0,896.0,173.0
2011,"Recreation, Sport, and Tourism ",Applied Health Sciences,325,217.0,108.0,43.0
2011,Religion,LAS,19,12.0,7.0,0.0
2011,Religious Studies,LAS,5,1.0,4.0,0.0
2011,Rhetoric,LAS,107,49.0,58.0,1.0
2011,Russian & E European Studies,LAS,2,1.0,1.0,0.0
2011,Russian Lang & Literature,LAS,3,1.0,2.0,1.0
2011,"Russian, E Eur, Eurasian St ",LAS,3,2.0,1.0,0.0
2011,Sculpture,Fine and Applied Arts,6,4.0,2.0,1.0
2011,Social Work,Social Work,107,11.0,96.0,3.0
2011,Sociology,LAS,281,112.0,169.0,33.0
2011,Spanish,LAS,168,41.0,127.0,3.0
2011,Special Education,Education,76,9.0,67.0,1.0
2011,Speech & Hearing Science,Applied Health Sciences,300,12.0,288.0,10.0
2011,Speech Communication,LAS,9,2.0,7.0,2.0
2011,Statistics,LAS,137,84.0,53.0,48.0
2011,Statistics & Computer Science,LAS,16,11.0,5.0,8.0
2011,Supply Chain Management,Business,50,27.0,23.0,6.0
2011,Teaching of French,LAS,2,0.0,2.0,0.0
2011,Teaching of German,LAS,1,0.0,1.0,0.0
2011,Teaching of Spanish,LAS,26,3.0,23.0,0.0
2011,Theatre,Fine and Applied Arts,75,36.0,39.0,11.0
2011,Urban Planning,Fine and Applied Arts,116,73.0,43.0,32.0
2011,Voice,Fine and Applied Arts,30,7.0,23.0,5.0
2012,Accountancy,Education,962,514.0,448.0,271.0
2012,Actuarial Science,Education,288,169.0,119.0,109.0
2012,Advertising,Education,603,169.0,434.0,82.0
2012,Aerospace Engineering,Engineering,356,305.0,51.0,84.0
2012,African American Studies,Education,11,5.0,6.0,2.0
2012,Agr & Consumer Economics,ACES,631,418.0,213.0,103.0
2012,Agr & Environmental Cmc & Educ,ACES,19,4.0,15.0,1.0
2012,Agr Engineering & Agr Science,ACES,4,3.0,1.0,0.0
2012,Agric Leadership & Sci Educ,ACES,43,22.0,21.0,5.0
2012,Agricultural & Biological Engr,ACES,75,56.0,19.0,22.0
2012,Agricultural & Biological Engr,Engineering,114,85.0,29.0,30.0
2012,Agricultural Communications,Media,19,4.0,15.0,0.0
2012,Agricultural Engineering,Engineering,1,1.0,0.0,0.0
2012,Animal Sciences,ACES,498,90.0,408.0,25.0
2012,Anthropology,Education,166,49.0,117.0,16.0
2012,Architectural Studies,Fine and Applied Arts,478,272.0,206.0,122.0
2012,Art Education,Fine and Applied Arts,44,9.0,35.0,0.0
2012,Astronomy,LAS,40,26.0,14.0,5.0
2012,Athletic Training,Applied Health Sciences,1,0.0,1.0,0.0
2012,Atmospheric Sciences,LAS,72,50.0,22.0,1.0
2012,Aviation Human Factors,Aviation,39,36.0,3.0,3.0
2012,Biochemistry,LAS,160,104.0,56.0,33.0
2012,Bioengineering,Engineering,187,106.0,81.0,27.0
2012,Biology,LAS,11,4.0,7.0,0.0
2012,Broadcast Journalism,Media,149,57.0,92.0,23.0
2012,Business Administration,Business,1,1.0,0.0,0.0
2012,Business Process Management,Business,32,19.0,13.0,8.0
2012,Chemical Engineering,LAS,549,373.0,176.0,134.0
2012,Chemistry,LAS,518,309.0,209.0,123.0
2012,Civil Engineering,Engineering,791,597.0,194.0,231.0
2012,Classics,LAS,18,9.0,9.0,1.0
2012,Communication,LAS,818,350.0,467.0,105.0
2012,Community Health,Applied Health Sciences,637,176.0,461.0,33.0
2012,Comparative Literature,LAS,8,6.0,2.0,0.0
2012,Computer Engineering,Engineering,697,635.0,62.0,315.0
2012,Computer Science,Engineering,947,868.0,79.0,493.0
2012,Crafts,Fine and Applied Arts,14,3.0,11.0,3.0
2012,Crop Sciences,ACES,113,88.0,25.0,8.0
2012,Dance,Fine and Applied Arts,44,4.0,40.0,6.0
2012,E Asian Languages & Cultures,LAS,69,33.0,36.0,4.0
2012,Early Childhood Education,Education,29,1.0,28.0,1.0
2012,"Earth Systems, Env, & Society ",LAS,36,20.0,16.0,1.0
2012,"Earth, Soc, Env Sustainability ",LAS,61,35.0,25.0,10.0
2012,"Earth, Society, & Environment ",LAS,49,27.0,22.0,6.0
2012,Economics,LAS,721,503.0,218.0,379.0
2012,Electrical Engineering,Engineering,1163,1021.0,142.0,642.0
2012,Elementary Education,Education,244,19.0,225.0,8.0
2012,Engineering Mechanics,Engineering,122,110.0,12.0,38.0
2012,Engineering Physics,Engineering,177,158.0,19.0,42.0
2012,English,LAS,504,155.0,348.0,13.0
2012,Finance,Business,501,341.0,160.0,138.0
2012,Food Science & Human Nutrition,ACES,429,98.0,331.0,75.0
2012,French,LAS,38,9.0,29.0,4.0
2012,Gender and Women's Studies,LAS,11,3.0,8.0,0.0
2012,General Engineering,Engineering,368,270.0,98.0,92.0
2012,Geography,LAS,21,17.0,4.0,1.0
2012,Geology,LAS,43,27.0,16.0,7.0
2012,Germanic Lang & Lit,LAS,16,7.0,9.0,1.0
2012,Global Studies,LAS,268,71.0,197.0,27.0
2012,Graphic Design,Fine and Applied Arts,76,27.0,49.0,4.0
2012,Health,Applied Health Sciences,153,41.0,112.0,4.0
2012,History,LAS,375,233.0,140.0,15.0
2012,History of Art,Fine and Applied Arts,8,2.0,6.0,0.0
2012,History of Art,LAS,26,1.0,25.0,6.0
2012,Horticulture,ACES,34,21.0,13.0,1.0
2012,Human Development & Family St,ACES,224,20.0,204.0,11.0
2012,Individual Plans of Study,LAS,4,2.0,2.0,3.0
2012,Industrial Design,Fine and Applied Arts,110,55.0,55.0,36.0
2012,Industrial Engineering,Engineering,223,175.0,48.0,100.0
2012,Information Sys & Info Tech,Business,34,28.0,6.0,3.0
2012,Instrumental Music,Fine and Applied Arts,75,35.0,40.0,20.0
2012,Integrative Biology,LAS,443,178.0,265.0,24.0
2012,Interdisciplinary,LAS,4,0.0,4.0,0.0
2012,International Studies,LAS,6,3.0,3.0,3.0
2012,Italian,LAS,3,2.0,1.0,0.0
2012,Jazz Performance,Fine and Applied Arts,22,20.0,2.0,3.0
